b'20250820233401',b'1902367 ',1.0,b'A',b'R',b'SOLO_BGC_MRV                    ',,5.27482,90.29465,670.04,25.575525,0.0876,0.00027537192,3.4593,7.5760293,
b'20250820233401',b'1902367 ',1.0,b'A',b'R',b'SOLO_BGC_MRV                    ',,5.27482,90.29465,681.92,25.69872,0.0876,0.00022799477,3.548,7.576115,
b'20250820233401',b'1902367 ',1.0,b'A',b'R',b'SOLO_BGC_MRV                    ',,5.27482,90.29465,690.12,25.956125,0.0657,0.00027527995,3.548,7.576552,37.5231
b'20250820233401',b'1902367 ',1.0,b'A',b'R',b'SOLO_BGC_MRV                    ',,5.27482,90.29465,700.04,26.209808,0.0876,0.00023969189,3.7254,7.5766335,
b'20250820233401',b'1902367 ',1.0,b'A',b'R',b'SOLO_BGC_MRV                    ',,5.27482,90.29465,712.0,26.475332,0.073,0.00022783632,3.6367,7.576935,
b'20250820233401',b'1902367 ',1.0,b'A',b'R',b'SOLO_BGC_MRV                    ',,5.27482,90.29465,721.92,26.546337,0.0803,0.00020412335,3.548,7.577053,
b'20250820233401',b'1902367 ',1.0,b'A',b'R',b'SOLO_BGC_MRV                    ',,5.27482,90.29465,731.96,27.788656,0.0803,0.00021586398,3.7254,7.576548,
b'20250820233401',b'1902367 ',1.0,b'A',b'R',b'SOLO_BGC_MRV                    ',,5.27482,90.29465,740.12,29.152748,0.0876,0.0002393883,3.4593,7.581423,37.89419
b'20250820233401',b'1902367 ',1.0,b'A',b'R',b'SOLO_BGC_MRV                    ',,5.27482,90.29465,751.92,30.04635,0.073,0.0001920023,3.548,7.583523,
b'20250820233401',b'1902367 ',1.0,b'A',b'R',b'SOLO_BGC_MRV                    ',,5.27482,90.29465,760.08,29.528212,0.0657,0.00023921914,3.548,7.5833206,
b'20250820233401',b'1902367 ',1.0,b'A',b'R',b'SOLO_BGC_MRV                    ',,5.27482,90.29465,771.92,29.419355,0.073,0.00020363371,3.6367,7.581186,
b'20250820233401',b'1902367 ',1.0,b'A',b'R',b'SOLO_BGC_MRV                    ',,5.27482,90.29465,780.12,30.947365,0.073,0.00021544438,3.7254,7.5808163,
b'20250820233401',b'1902367 ',1.0,b'A',b'R',b'SOLO_BGC_MRV                    ',,5.27482,90.29465,792.0,34.17465,0.073,0.00021531427,3.6367,7.588964,37.87217
b'20250820233401',b'1902367 ',1.0,b'A',b'R',b'SOLO_BGC_MRV                    ',,5.27482,90.29465,801.96,35.41001,0.073,0.00022707452,3.4593,7.5928493,
b'20250820233401',b'1902367 ',1.0,b'A',b'R',b'SOLO_BGC_MRV                    ',,5.27482,90.29465,810.16,35.852646,0.0803,0.00032166275,3.548,7.595403,
b'20250820233401',b'1902367 ',1.0,b'A',b'R',b'SOLO_BGC_MRV                    ',,5.27482,90.29465,820.08,35.92464,0.0657,0.0002151083,3.7254,7.593237,
b'20250820233401',b'1902367 ',1.0,b'A',b'R',b'SOLO_BGC_MRV                    ',,5.27482,90.29465,831.88,37.575577,0.073,0.0002031779,3.7254,7.595926,
b'20250820233401',b'1902367 ',1.0,b'A',b'R',b'SOLO_BGC_MRV                    ',,5.27482,90.29465,840.16,38.885117,0.0584,0.0003332508,3.7254,7.599614,37.658497
b'20250820233401',b'1902367 ',1.0,b'A',b'R',b'SOLO_BGC_MRV                    ',,5.27482,90.29465,850.08,39.685658,0.0657,0.00022665282,3.4593,7.600906,
b'20250820233401',b'1902367 ',1.0,b'A',b'R',b'SOLO_BGC_MRV                    ',,5.27482,90.29465,860.04,40.63434,0.0584,0.00023836923,3.4593,7.602295,
b'20250820233401',b'1902367 ',1.0,b'A',b'R',b'SOLO_BGC_MRV                    ',,5.27482,90.29465,870.12,41.474712,0.0803,0.00019095992,3.7254,7.6051216,
b'20250820233401',b'1902367 ',1.0,b'A',b'R',b'SOLO_BGC_MRV                    ',,5.27482,90.29465,882.0,41.921917,0.0949,0.00021455782,3.6367,7.606079,
b'20250820233401',b'1902367 ',1.0,b'A',b'R',b'SOLO_BGC_MRV                    ',,5.27482,90.29465,891.92,42.353107,0.073,0.00020262254,3.548,7.6071305,37.975147
b'20250820233401',b'1902367 ',1.0,b'A',b'R',b'SOLO_BGC_MRV                    ',,5.27482,90.29465,900.12,42.724274,0.0803,0.00036818933,3.9028,7.60767,
b'20250820233401',b'1902367 ',1.0,b'A',b'R',b'SOLO_BGC_MRV                    ',,5.27482,90.29465,910.04,43.50456,0.0657,0.00023795031,3.7254,7.6074147,
b'20250820233401',b'1902367 ',1.0,b'A',b'R',b'SOLO_BGC_MRV                    ',,5.27482,90.29465,920.04,45.130333,0.0657,0.0002259978,3.6367,7.610965,
b'20250820233401',b'1902367 ',1.0,b'A',b'R',b'SOLO_BGC_MRV                    ',,5.27482,90.29465,931.96,46.040676,0.0803,0.0002140408,3.548,7.61385,
b'20250820233401',b'1902367 ',1.0,b'A',b'R',b'SOLO_BGC_MRV                    ',,5.27482,90.29465,942.08,46.721016,0.073,0.00023767608,3.6367,7.6150627,38.121
b'20250820233401',b'1902367 ',1.0,b'A',b'R',b'SOLO_BGC_MRV                    ',,5.27482,90.29465,951.96,47.89218,0.0803,0.00024949558,3.7254,7.6156006,
b'20250820233401',b'1902367 ',1.0,b'A',b'R',b'SOLO_BGC_MRV                    ',,5.27482,90.29465,961.96,49.847572,0.073,0.00026120435,3.6367,7.6201744,
b'20250820233401',b'1902367 ',1.0,b'A',b'R',b'SOLO_BGC_MRV                    ',,5.27482,90.29465,972.0,50.38916,0.0657,0.00026114803,3.6367,7.621441,
b'20250820233401',b'1902367 ',1.0,b'A',b'R',b'SOLO_BGC_MRV                    ',,5.27482,90.29465,981.88,50.841167,0.073,0.0002611125,3.6367,7.622835,
b'20250820233401',b'1902367 ',1.0,b'A',b'R',b'SOLO_BGC_MRV                    ',,5.27482,90.29465,990.04,51.195705,0.0803,0.00026110964,3.6367,7.623074,37.659927
b'20250820233401',b'1902367 ',1.0,b'A',b'R',b'SOLO_BGC_MRV                    ',,5.27482,90.29465,1000.08,,,,,,
